#a15affc9-ff9d-4cc1-84d9-e38e05c6dfe1
КВ|22||78:31:0001283:3615|67eede28-b63d-4bcb-87dd-9e8b7c6d385e
ЧКВ|22|1||bd552d11-1938-4557-be06-7edf79f4f85b
ЧКВ|22|5||9324bf05-41da-4756-a547-130ec1a796c4
КВ|23||78:31:0001283:3573|14a11a3a-6bd7-4de2-bf3a-6220df495d81
КВ|24||78:31:0001283:3574|d6c1228e-9c70-4352-a23e-18df16a9ba0e
КВ|25||78:31:0001283:3584|a83d97c1-c662-4bc6-bfd6-e3c6b23e3cdc
КВ|26||78:31:0001283:3585|a2769e0c-7999-4143-aa50-9294443fad55
КВ|27||78:31:0001283:3594|96bd0132-4d3d-407e-9527-07b305db0596
КВ|28||78:31:0001283:3595|09ee5581-4e97-44b6-b020-d0ef4a12382c
КВ|29||78:31:0001283:3607|71d49be9-4701-480b-b76c-e7afacbe46c0
ЧКВ|29|1||99533b17-44ab-4d40-835d-1a99f5377d79
ЧКВ|29|8,9||c82da5dd-2e15-4d92-9e9a-93c9f5d1c052
КВ|30||78:31:0001283:3608|620c9710-0794-4511-9f10-0d58d549dba6
КВ|31||78:31:0001283:3575|4a5b871d-74de-43bb-b392-3cc47bf1570f
КВ|32||78:31:0001283:3576|07c9369e-c322-410f-8155-990b6e1479c0
КВ|33||78:31:0001283:3577|9c18fb93-51c2-4190-b63e-c4f02f1f5bd8
КВ|34||78:31:0001283:3586|11a3cada-6ace-4954-b1e5-b1efe56def22
КВ|35||78:31:0001283:3587|41599574-49d8-4654-a6b4-8376047b4839
КВ|36||78:31:0001283:3588|5ec2f597-025a-4131-8e7c-f7308a460485
ЧКВ|36|5||c20e9ba7-1c99-4235-b1f0-883eef873c17
ЧКВ|36|6||4a21de8b-55cd-4c80-b3ec-5300db6dbd16
ЧКВ|36|7||d8173fe4-f872-45ad-ac03-a00e91ae94ce
КВ|37||78:31:0001283:3596|2651e14f-ee60-4942-a80b-9a112ba40dbb
КВ|38||78:31:0001283:3597|d577870b-6c91-44b4-918a-116aa85110a6
КВ|39||78:31:0001283:3598|3363add3-043a-467e-9e84-2c42632c7d9b
ЧКВ|39|6||33a8abfd-b70e-4ffa-b082-825c1ae3d16f
ЧКВ|39|7,1||a33f203d-5451-4a5c-9977-7563c3bf9cb6
КВ|40||78:31:0001283:3609|f7370458-29b6-4715-abd5-4586e9da8766
КВ|41||78:31:0001283:3610|a8e0f26e-1e3d-4f43-ad3a-8927cda2565e
КВ|42||78:31:0001283:3611|24224b17-521b-4802-8d82-15c2749a0635
КВ|45||78:31:0001283:3599|58cfd310-e817-401a-8dd6-32c9052761fc
КВ|49||78:31:0001283:3600|d77e71d9-0c34-4836-b69e-6a9c85fa1270
КВ|50||78:31:0001283:3601|eb3895a4-21f8-46be-9dee-8fdf2342de69
КВ|51||78:31:0001283:3602|a0ef14d5-b651-495a-849a-e7b26dcd1b8b
ОИ|1-Н|||076a04fd-8015-4699-b20c-30cbdeabf194
НЖ|4-Н||78:31:0001283:3631|d3ce32c4-3d6b-489d-a371-1d80422bd4b8
НЖ|6-Н||78:31:0001283:3634|fbe86dc2-1325-44e4-bc24-b4195788e768
НЖ|7-Н||78:31:0001283:3635|24b9df4e-b41b-4eec-b059-eafce16d57fe
НЖ|11-Н||78:31:0001283:3617|8a4c20d8-3248-4949-b8bf-b9b9180846fe
НЖ|13-Н||78:31:0001283:3619|0df818b5-8dca-4957-8a01-c166810f6999
НЖ|14-Н||78:31:0001283:3620|7e3471d5-0cee-44fd-a47a-4e0f93dd4f4f
НЖ|17-Н||78:31:0001283:3623|dc92a8d9-6d1b-4b4b-bd27-a08d561a170b
НЖ|18-Н||78:31:0001283:3624|8e50e656-8d37-4afa-86f9-a55f83a43a02
ОИ|21-Н|||6cb5bf90-4541-4414-85f4-f0b95ed575ef
НЖ|25-Н||78:31:0001283:3627|56e052bb-c192-400a-a5a4-e778bd58aece
НЖ|26-Н||78:31:0001283:3628|a2f5f86f-7573-48f4-be95-9b19d2fb8871
НЖ|27-Н||78:31:0001283:3629|59e1739f-128f-4e91-b839-d2e858064df1
#ab447c23-7273-4195-b069-b6a6da3e3f73
МКД|||78:31:0001283:3010|ab447c23-7273-4195-b069-b6a6da3e3f73
КВ|33||78:31:0001283:3509|27dd1965-938f-45bc-bda2-a4ba27404117
КВ|34||78:31:0001283:3511|3be58bbd-082c-4905-903a-a188da71b60d
КВ|35||78:31:0001283:3510|a2c08a79-f0c9-4b65-b0e2-745fe64871da
КВ|36||78:31:0001283:3512|1ed907e6-8e91-4994-8d6b-2db7c01837b0
НЖ|13-Н||78:31:0001283:3513|019ecf42-dd29-7669-af33-e305d625e2c2
НЖ|18-Н||78:31:0001283:3516|c19d5f41-f6cf-4066-9b76-8be6bb5c0c35
НЖ|19-Н||78:31:0001283:3517|6d8f75a6-203d-4d0f-a9ca-0aa50877e556
НЖ|20-Н||78:31:0001283:3519|019ecf43-6084-70bb-96ab-79bde66f3a10
#a84c53e9-6837-4d86-8304-bbc1e57e7ac8
МКД|||78:31:0001280:2005|a84c53e9-6837-4d86-8304-bbc1e57e7ac8
КВ|11||78:31:0001280:2309|0ed837d4-9ab1-4f20-8764-e5ab305f5bcc
КВ|12||78:31:0001280:2045|5ead3334-065f-43cc-b1bd-563f20b6d4bd
ЧКВ|12|7||0190fdb5-fe19-759a-b941-94ba0e244fef
ЧКВ|12|8,9||0190fdb6-6022-7ae8-858a-6f6483912d8d
КВ|14||78:31:0001280:2046|0c4b5c09-2605-4e09-8722-99ea7b133a97
КВ|15||78:31:0001280:2047|93f552d6-2bd3-4381-bf1d-db2f172de8b7
КВ|16||78:31:0001280:2048|8a4b3636-8fa6-434b-86df-d4909156ff79
КВ|17||78:31:0001280:2049|4ca9e6b0-de64-4f9e-ad1d-cba5d162906f
ЧКВ|17|2||0190fdb8-f050-7844-9314-301338e9354a
ЧКВ|17|3||0190fdb7-931a-729f-8c59-a304a0db561b
ЧКВ|17|4||0190fdb7-2cca-7eac-b949-7887ef8edc89
ЧКВ|17|5||0190fdb8-6579-7c65-8165-932c1bf26896
ЧКВ|17|13||0190fdb8-05a5-78f6-add7-fb43d3b9e117
КВ|18||78:31:0001280:2050|e6518d4b-0f1a-49c8-a7bf-6a7453c7b6d3
КВ|19||78:31:0001280:2051|301dd277-03f4-40f9-9805-056d2ffda30f
КВ|20||78:31:0001280:2052|641986da-5713-4928-bf1f-e565cbe8cf76
ЧКВ|20|1||0190fdba-a00f-7da0-81ba-c7557ec92863
ЧКВ|20|3||0190fdb9-9788-7a2e-9626-1476ede15192
ЧКВ|20|4||0190fdba-0caf-7123-b359-0a2465961fad
ЧКВ|20|5||0190fdbb-0620-73ef-a801-9bbd18e4f6ce
КВ|21||78:31:0001280:2053|a1cd3ae9-e328-471a-aab6-820abb681141
КВ|22||78:31:0001280:2054|d2d58ee9-ba67-42d4-8b37-96e5dda46c72
КВ|23||78:31:0001280:2055|afccc340-060b-4284-b227-2590dcbb7a02
ЧКВ|23|8||0190fdbc-804f-7754-8f7d-f81ee54a33f7
ЧКВ|23|9||0190fdbd-5c97-71b3-9f91-1c2626758d16
ЧКВ|23|101||0190fdbc-e5dc-7189-88e4-7ef3a0bbbdd8
ЧКВ|23|13,7||0190fdbb-f2e5-73d5-9679-7f9180e80e39
КВ|24||78:31:0001280:2056|cd93bc69-b54c-418f-b367-68c4503ac672
ЧКВ|24|71||0190fdbe-11f4-7acb-a4ed-8d70516fc485
ЧКВ|24|5,6||0190fdbe-9a9c-7d2e-a839-654d7c461170
КВ|25||78:31:0001280:2057|e904f663-b275-44ce-bfae-758474766560
НЖ|1-Н||78:31:0001280:2310|019e206d-6614-49ea-9ca5-de969286ad34
НЖ|2-Н||78:31:0001280:2311|32448b4c-94a2-41a1-aa1a-dccaba392bac
#a122f714-7a75-4532-b109-0aafe1cf6548
МКД|||78:31:0001283:3016|a122f714-7a75-4532-b109-0aafe1cf6548
КВ|1||78:31:0001283:3751|e39b1c47-815a-421d-80ef-90688704a527
КВ|2||78:31:0001283:3755|bd43bab3-7e97-4a1c-82db-dcac176a3c04
КВ|3||78:31:0001283:3763|e137e21d-e0bb-4405-8f0d-a7726ed3977b
КВ|4||78:31:0001283:3766|6bb22bd8-82cb-44f1-b7c4-c8f9d34aa4ed
КВ|5||78:31:0001283:3738|df6ec490-25d5-4210-b50c-7ebb84da69cc
КВ|6||78:31:0001283:3739|45a010a5-e1e6-46c7-9981-47953aea8353
КВ|7||78:31:0001283:3745|b36e8768-56d0-4882-996a-95031dcd0e02
КВ|8||78:31:0001283:3746|2875bbdf-aad4-4a71-adbe-1212286725d0
КВ|9||78:31:0001283:3758|575477d6-898a-48dd-9d9a-ee21f756b0b1
КВ|10||78:31:0001283:3759|bdc82f0d-2e03-490d-92a7-f62c66b0a2f0
КВ|11||78:31:0001283:3767|a298859e-058e-40c5-8494-a12de76b9e2c
КВ|12||78:31:0001283:3747|15f31c6d-23b1-4507-9c47-9e29b6e297e7
КВ|13||78:31:0001283:3748|abf9cbb9-277a-4950-92de-116e31529eeb
КВ|14||78:31:0001283:3749|e219432f-122a-45ed-b703-ad6460c1a056
КВ|15||78:31:0001283:3752|fc032999-7560-4ee5-b2be-1ab235456860
КВ|16||78:31:0001283:3753|dcb6b9f5-77dd-400a-b142-d41973bfd081
КВ|17||78:31:0001283:3754|5fbde14c-9402-461a-bbee-3ef10a6764ef
КВ|18||78:31:0001283:3760|f1269ffd-39af-4418-83a6-e7803a39be71
КВ|19||78:31:0001283:3761|cef0e7dc-91c9-416a-a0be-ec94feab2c9f
КВ|20||78:31:0001283:3762|c78cbdb6-e268-45c0-ab8f-cb603ce6215d
КВ|21||78:31:0001283:3768|8393c99c-a3f6-4473-87c1-cc95b046b5ed
КВ|22||78:31:0001283:3769|48e27e1c-bc45-477f-8975-d913c2fd36c3
КВ|23||78:31:0001283:3770|81de9c94-ea9c-4329-a749-136544dfdca3
КВ|24||78:31:0001283:3740|dacd6484-da69-4fd9-a3e9-2f31326e8a76
КВ|25||78:31:0001283:3741|47b22512-9a19-4f2e-a9e8-51e7df6ec838
КВ|26||78:31:0001283:3742|a1bdf39b-24b2-4aa2-93ae-5b5639600eb3
КВ|27||78:31:0001283:3750|d5225a51-138c-4c84-b82c-693dc4b1bf2a
КВ|28||78:31:0001283:3756|9fdda762-2a5d-4da7-8eab-2fb302eb8493
КВ|29||78:31:0001283:3757|c02de04c-b5ac-4f80-a941-166eccc2e4a8
КВ|30||78:31:0001283:3764|777742ec-f9aa-4261-9d25-d7529c26bccc
КВ|31||78:31:0001283:3765|25327b36-41ac-4812-8631-f300d3ea0cab
КВ|32||78:31:0001283:3771|86ce33c5-664c-4952-b212-db81b8c00531
КВ|33||78:31:0001283:3772|f8aea435-7560-4a3d-a53f-f2522796a72d
КВ|34||78:31:0001283:3743|317582d4-fce8-4dcd-8a22-f1115c1759e0
КВ|35||78:31:0001283:3744|9eb54375-ca63-4496-9b4c-f96c16177f91
ОИ|3Н|||a4010b93-b2c4-4492-9ade-9d9d7f25ec32
НЖ|2-Н||78:31:0001283:3774|fa26f104-a618-488b-9a5a-b72aa14dd11a
НЖ|3-Н||78:31:0001283:3775|c4a0fc53-5010-4f91-a22f-98032851e03d
НЖ|5-Н||78:31:0001283:3777|e5a9316d-1252-4f26-b280-9c2964bd7da1
НЖ|6-Н||78:31:0001283:3778|53328d05-8e21-4b34-83e2-0c0705c2f50e
НЖ|1н.ч.||78:31:0001283:3773|c31350b0-d3ee-4785-b5b4-1658365b73b7
НЖ|4-Н,5-Н||78:31:0001283:3776|8517d2ce-d3cd-4924-b3b5-19db54f8ab57
#a5b074b4-b48e-44fa-a15e-5635d3d59e4e
МКД|||78:31:0001283:3041|a5b074b4-b48e-44fa-a15e-5635d3d59e4e
НЖ|1||78:31:0001283:3798|846de1d8-c6c4-4c51-b205-ecf5da702ec8
КВ|2||78:31:0001283:3795|ca3a66c1-b6b5-43a7-b44f-71ed1888247c
КВ|3||78:31:0001283:3803|b54be8cd-4049-48c4-b309-ada6e219a9bf
КВ|4||78:31:0001283:3804|9962ec5b-ae36-4888-9e90-b9b8c146d583
КВ|5||78:31:0001283:3788|2da8461c-daf7-4a7b-a5c5-def805607140
КВ|6||78:31:0001283:3789|600cb3f8-f99a-4a29-904d-f432533b5098
КВ|7||78:31:0001283:3796|6c5ea054-5750-4ce4-b446-5dcc9d13a69b
КВ|8||78:31:0001283:3797|c0a21e51-403b-4510-82f8-1ef702adf0fc
КВ|9||78:31:0001283:3805|4a268ddc-e428-4559-8c61-c1267d0db190
КВ|10||78:31:0001283:3799|114f571e-35a5-4624-a132-1044fbc36f58
КВ|11||78:31:0001283:3806|c1ee378c-8c29-4ed4-90e9-e34e576d4987
КВ|12||78:31:0001283:3807|34f7f482-7448-482d-8704-f699a4637e2f
КВ|13||78:31:0001283:3793|add143b3-823f-4f95-b0dc-439fb0c855f1
КВ|14||78:31:0001283:3794|84dee0ea-39fe-4575-9f39-48739155622e
КВ|15||78:31:0001283:3800|3dd8f099-79fd-4742-ba22-4ea58637d227
КВ|16||78:31:0001283:3801|6ec9acf5-ba92-473f-9c20-13f00bcae4b5
КВ|17||78:31:0001283:3802|fda3b473-2252-4eff-b3d5-c91a56ded371
КВ|18||78:31:0001283:3808|824ce3bb-0ad4-4e72-b9ed-d00a3beb1848
КВ|19||78:31:0001283:3809|8f8ecfba-91d7-4b72-aee0-7fe0669d4a41
КВ|20||78:31:0001283:3787|4880d1de-62ea-4fa9-b0ad-c2b3e513e112
КВ|21||78:31:0001283:3790|dc36ab05-49de-4b71-b1ab-5113b730e430
КВ|22||78:31:0001283:3791|2a05446c-e1f3-4b08-b656-1b92bf0f4362
КВ|23||78:31:0001283:3792|7c079ad1-ac59-494f-a0f5-93a9670773c4
НЖ|2-Н||78:31:0001283:3811|c31ae012-5ca9-44e4-9576-93d2528fdb34
НЖ|3-Н||78:31:0001283:3812|8c1fbbb4-55f0-4caa-b292-6a6182a50140
#a749267b-8c21-4ab1-adb9-76779ff801aa
МКД|||78:31:0001281:2007|a749267b-8c21-4ab1-adb9-76779ff801aa
КВ|4||78:31:0001281:2038|f2e7e46d-c140-4ae7-8aec-3f7795006813
ЧКВ|4|4||0191268c-6360-7b00-9f1e-c6a6a0fc55f4
ЧКВ|4|5||e07e6cb2-5921-4b7f-ae6f-56fccd546a2b
ЧКВ|4|6||0191268c-0ab2-710c-8510-b91f118d85a8
ЧКВ|4|4,  6||7ad30e04-5261-42e9-833b-a37baccf9ac8
КВ|5||78:31:0001281:2048|ff56679c-910d-4aac-9ee8-e0d6b652afea
ЧКВ|5|1||b7423b07-2295-40b5-af9d-0ffacbc70294
ЧКВ|5|2||8cf25214-526f-46ce-b2f0-b0b3c4cd71ce
ЧКВ|5|3||ca5ff8ea-867b-4e3f-8bfa-739d14c1e00f
ЧКВ|5|4||9146d90f-59f7-4d9d-97ad-e14308f4b3cb
ЧКВ|5|11||2642e6e9-20f5-482c-8a70-e91b48047043
ЧКВ|5|12||d940a5e2-a73f-4b9f-b447-2d714b70430f
ЧКВ|5|13||4b068352-1ed8-4122-bcb2-7dafc98002fc
ЧКВ|5|14||1df9b0b9-13ed-47a0-9cee-dbfa3685033a
КВ|6||78:31:0001281:2042|36dc6c6c-ea5a-437f-9a79-977075d4c2db
КВ|9||78:31:0001281:2100|06edd881-e242-428d-b87a-1ab3fb93c2bd
КВ|12||78:31:0001281:2093|97a2d563-5e74-4e54-952e-7eb9955e1c0b
КВ|14||78:31:0001281:2059|415c1adf-77dd-478b-a8b8-cebd380522c1
КВ|15||78:31:0001281:2068|4177c50a-fb33-465d-8058-0afa80f653e9
КВ|16||78:31:0001281:2069|6e5a0ffe-355e-47ce-835b-a65e16552b70
КВ|17||78:31:0001281:2096|31c4fb91-0d1e-4634-8dcc-628ecd9cfd88
КВ|18||78:31:0001281:2097|3554dac6-1a9e-4f06-8cbf-17b9e104f76f
КВ|19||78:31:0001281:2098|c8615931-23df-4eca-b784-738b6cfb1d66
ЧКВ|19|6||9a97880f-6530-4706-8600-67b5a4177a38
ЧКВ|19|1,  7,  8||c1eaeb8c-1461-42bd-9426-9c88bee3539a
КВ|20||78:31:0001281:2033|00106efb-b1d2-4fb8-8e79-78b1120dd148
КВ|21||78:31:0001281:2034|6e7359fd-42e4-47e6-a359-0892bcb7c837
КВ|22||78:31:0001281:2035|4b82f475-4705-4f07-a910-61c32e2a3189
КВ|23||78:31:0001281:2060|1e466898-3d4e-4f15-bee2-c4f58ffdfdf6
КВ|24||78:31:0001281:2050|4b5bf89b-c182-4dbb-9b9f-6027c48f11c0
ЧКВ|24|5,  6||1ed3d652-e0b3-4834-891d-9fd24e52b95c
ЧКВ|24|7,  8||df8bc466-9890-42e6-b663-8ee2949fe8e8
КВ|25||78:31:0001281:2061|3ac263cc-394b-47e3-9f7d-fe7001262803
КВ|26||78:31:0001281:2070|0526de60-d1e1-47b9-a23b-0038243e88cc
КВ|27||78:31:0001281:2071|ae02f70d-fbd9-4be7-9bd3-6ed1768f0eee
КВ|28||78:31:0001281:2072|698c67f2-cfa4-4f7e-ac54-6849f1d38a6f
КВ|29||78:31:0001281:2099|a966aa5d-5438-45cb-9537-e99f4e6a2814
КВ|30||78:31:0001281:2036|ce0ca327-3e25-4cc5-987b-254d75ca00eb
КВ|31||78:31:0001281:2062|1b49ca06-5aaf-4bc9-b49f-15998a7177e2
КВ|32||78:31:0001281:2063|2c78de97-f279-48b8-b08e-1ee1abb732bb
КВ|33||78:31:0001281:2073|0ab8f8fb-bed7-4e00-b0bc-7b3e4d6137e0
КВ|34||78:31:0001281:2079|08c86b81-ed83-4275-9281-5630be40fe93
КВ|35||78:31:0001281:2074|4729608b-11c5-464c-b97c-cdd364d5e0ea
КВ|36||78:31:0001281:2037|7c4628f0-cfe1-4903-bdfa-f5c9da75fb42
КВ|37||78:31:0001281:2080|e103d7b6-6c57-4ffe-894b-cad89f316599
КВ|38||78:31:0001281:2081|79693861-af8f-4b29-8f5d-00179477e9e7
КВ|39||78:31:0001281:2082|bcb77930-24d7-4306-9636-e124fc83d964
КВ|41||78:31:0001281:2083|0dd058d5-865c-4885-b151-79f4eec66a23
КВ|42||78:31:0001281:2084|544d4b14-ed30-4b29-8a4d-ccb2da04d46c
КВ|43||78:31:0001281:2049|c69e3ff8-57f4-4e5e-81c7-04394fc995f3
КВ|44||78:31:0001281:2085|f250c26a-10ee-44af-b8cf-615c555f544b
КВ|45||78:31:0001281:2086|a940cae6-cfd5-421d-90fd-d893785fa09c
ЧКВ|45|2||0591abab-65bb-4c8a-b504-eeff80180f15
ЧКВ|45|3||ca40d030-1c11-4a34-9749-4444a6edc2da
КВ|46||78:31:0001281:2039|183f4773-e02a-4f37-9737-c1c4d3321957
КВ|47||78:31:0001281:2064|e694a308-06ef-444b-9f3a-70c90e042fa4
КВ|48||78:31:0001281:2087|41802638-5456-4a4d-9364-b64de6cb8b7c
КВ|49||78:31:0001281:2088|20db7d9e-7c62-4e72-a778-209fc973e139
КВ|50||78:31:0001281:2040|e5557b36-0384-426c-b8e8-827b9ebfa708
КВ|51||78:31:0001281:2065|5f8ab546-2e7e-4132-beab-9ba36b4f7269
КВ|52||78:31:0001281:2041|8909f279-5f79-4bbf-bbbb-6e9dcd87a11a
КВ|53||78:31:0001281:2051|b29b50ae-edd0-4003-910a-ba4273b0aba3
КВ|54||78:31:0001281:2066|95e440e8-f75c-4f1f-b98d-fdbeffa0e888
КВ|103||78:31:0001281:2089|de11517b-115e-4bfc-bbd8-cfd9de3579e3
КВ|104||78:31:0001281:2090|0e637c16-ce43-43b1-a339-265a97f7fff5
КВ|105||78:31:0001281:2650|ee8e0801-36fb-4ff6-b013-f94cdf4aa942
КВ|106||78:31:0001281:2649|3231771b-b883-46ff-93c7-859670ac031e
КВ|107||78:31:0001281:2052|97f4d9a2-8a0b-4ee3-bb90-3059f5417c11
КВ|108||78:31:0001281:2053|fee2ccd7-82e7-483c-b22a-68dc70adb513
КВ|111||78:31:0001281:2103|e3310bfa-cd9c-4bea-b767-bcf763a2a727
КВ|114||78:31:0001281:2054|fd4eef88-c1db-4942-a8df-3e3bcf2b9a22
КВ|115||78:31:0001281:2047|7922f443-dea2-4ad0-9f02-ae9d9918cec2
КВ|116||78:31:0001281:2075|876722c1-4dec-4549-9cc3-b09a7f59db88
КВ|117||78:31:0001281:2091|464a7f79-8a90-440e-b374-ab83210e1ca9
ЧКВ|117|1||0191268e-6367-7d4f-9109-19446b182e33
ЧКВ|117|3||0191268e-c22a-7705-973d-508524a4d57b
ЧКВ|117|4||fdc7fa4a-2fd7-4757-9728-b16448df6eb7
ЧКВ|117|5||7937c784-f441-42eb-bf28-0582ead1b67e
ЧКВ|117|1,  3||548e0f74-7dc8-47f6-beb0-89e4c02dd2e9
КВ|118||78:31:0001281:2092|a3d5cba0-2aec-4a86-8103-2cad3ec266e1
КВ|119||78:31:0001281:2029|e91e113c-0335-42f7-9c4b-c0595a987417
КВ|120||78:31:0001281:2030|daf12f59-08d9-4cb6-8a63-623ed1093a1a
КВ|121||78:31:0001281:2055|a8e26783-fe18-4562-9b57-4b4d169db68e
КВ|122||78:31:0001281:2056|c9e23dc1-a7c6-4224-a5c8-ca5e03fe6112
ЧКВ|122|1||e6b0ecf3-8234-48ec-a47e-2336b1f87d12
ЧКВ|122|2||606c98fb-44ad-4347-9364-dcdc7c6d06de
ЧКВ|122|3||2ef36c51-fe32-4f7e-95bc-ed6982cde045
ЧКВ|122|4,  6||55cb8908-b1cc-4869-aa82-0685e703bc75
КВ|123||78:31:0001281:2076|d6766105-daf0-4930-b0d9-d3d4e454b317
КВ|124||78:31:0001281:2077|38ac51c8-c472-42e2-8503-224bf0680793
КВ|125||78:31:0001281:2031|f49f197f-6655-42b1-a9ce-254b05237fa5
КВ|126||78:31:0001281:2032|a4f3519e-414e-42b6-92e9-a7b934eb2ce8
КВ|127||78:31:0001281:2057|b9babc65-526c-44c6-a303-044cb28d2307
КВ|128||78:31:0001281:2058|cd666f83-ba53-4bdb-b985-c0b7471838ed
КВ|129||78:31:0001281:2067|93d617bf-ede2-4713-a566-72ee04f827c9
КВ|132||78:31:0001281:2094|d0aa5613-badc-459e-8733-2fc7c7c76a5b
КВ|133||78:31:0001281:2095|90b15b7f-fbce-48ab-8c42-1bf765df5f7a
КВ|134||78:31:0001281:2043|1d244ae3-9033-4b7a-a42e-85f9326c91f1
КВ|135||78:31:0001281:2044|40ba3061-97bf-44a8-81d3-929a0bf0374a
КВ|136||78:31:0001281:2045|60e1cd92-5288-4e36-abe9-b0299390cae2
КВ|137||78:31:0001281:2046|dff66c0d-c6da-4958-9461-45445f1ac5b2
НЖ|4-Н||78:31:0001281:2370|a33a9d22-a9c4-4521-9f7b-78404d27b9f5
НЖ|5-Н||78:31:0001281:2637|54c6ab61-f856-401e-a26f-d3e0d6378319
НЖ|15-Н||78:31:0001281:2388|2548ed44-1bfd-434f-9516-ef4b15b4cc96
НЖ|16-Н||78:31:0001281:2389|94ba21ea-dca8-4f1b-8133-b206e3d2df48
НЖ|18-Н||78:31:0001281:2360|b63308a2-49a3-4990-adf6-02cad15e3d1d
НЖ|19-Н||78:31:0001281:2361|2447893f-122a-4e3f-b586-acafabae02cb
НЖ|21-Н||78:31:0001281:2364|04a58dd7-35b8-4437-b402-f0fd074ad232
НЖ|22-Н||78:31:0001281:2365|eaa434c4-e069-42a0-9dcb-7f806acea7ea
ОИ|41-Н|||69f9d06e-7901-4a4b-b0fa-61769e57fb0e
НЖ|2-Н,40-Н||78:31:0001281:2363|e76d34e7-efb4-4735-b969-483bc63915c0
#a0558449-ee0e-4b03-a942-b34e70405df5
МКД|||78:31:0001281:2008|a0558449-ee0e-4b03-a942-b34e70405df5
КВ|3||78:31:0001281:2390|43a0c0d5-d75e-4e98-9825-ab046b4a810b
КВ|4||78:31:0001281:2391|de363480-0338-4658-a68f-2cee0374aa92
КВ|5||78:31:0001281:2392|84fd0b1c-b03b-455b-8358-498b7a67b1b4
КВ|6||78:31:0001281:2393|bda2117b-8d95-4835-83fe-e84b981151c9
КВ|7||78:31:0001281:2394|b5e1a095-1293-4e7c-a180-385dbb900646
КВ|8||78:31:0001281:2395|6c714723-507a-4720-a952-c2bc3a443107
НЖ|2-Н||78:31:0001281:2397|416408c6-8c8f-4016-97cb-ae27c084cd26
НЖ|3-Н||78:31:0001281:2398|b948058b-2051-4fb1-8662-68232d9c7043
#a0df4b89-5aee-499b-a278-01c86db7c044
МКД|||78:31:0001270:17|a0df4b89-5aee-499b-a278-01c86db7c044
КВ|1||78:31:0001270:31|1ae8cc7c-2bd4-4770-b6c1-d25558cb112a
КВ|3||78:31:0001270:19|6454b2b2-7ea0-4dd0-8952-caff63431fec
КВ|4||78:31:0001270:20|36b44b90-c3b4-4a2c-82fd-fb7c566b63cd
КВ|5||78:31:0001270:22|6d8fe1de-4bc6-4bcd-8015-119f2af313ad
КВ|6||78:31:0001270:23|b7cbe4b2-0d5d-45e6-b143-fef964b5a8ec
КВ|7||78:31:0001270:25|44d06e21-042e-44c2-ac18-918e005ac995
КВ|8||78:31:0001270:26|6da2cec4-aca2-4eaa-af0a-6e09a8a3a628
КВ|9||78:31:0001270:28|29d4269b-b980-4217-b2bd-27aa317b822d
КВ|10||78:31:0001270:27|01da0d15-d1bb-4001-901a-3b86ba9c00f6
КВ|11||78:31:0001270:29|b4c46c93-ae2a-4df6-a356-e1498f3b99a5
КВ|12||78:31:0001270:30|8c9f162a-d1cf-474a-aec0-8584b8098d25
ЧКВ|12|15||019126e5-2274-7d3f-a238-54bebf6c6f3b
ЧКВ|12|131,14||019126e4-ae2a-79ca-bbf1-f9a084472127
