#b09558d5-740b-42a5-a098-d9d1e366362d
НЖ|15-Н||78:31:0001266:3045|8fd567a3-b56d-4ae5-ae1e-adec243f6bfa
НЖ|16-Н||78:31:0001266:3046|c3f04157-c59c-455d-8490-d7d45a793e89
НЖ|21-Н||78:31:0001266:3052|558a3b45-2f46-4381-a6da-b4e2da3939d4
НЖ|22-Н||78:31:0001266:3053|4c15ef8a-00cf-4fd8-895d-ae6cd989b78d
НЖ|23-Н||78:31:0001266:3054|8c4ea226-63f6-47b9-8ea5-71f789343dc8
ERR|35,55|||4dffb11f-e799-4451-a893-c13709f202df
#bd1ac032-06b6-419a-ad3e-f01903eb6069
МКД|||78:31:0001283:3014|bd1ac032-06b6-419a-ad3e-f01903eb6069
КВ|1||78:31:0001283:3207|bf10fe9d-09f9-43c1-9668-884bde197f49
КВ|2||78:31:0001283:3177|57048deb-0854-4087-be42-ace784fa4daa
КВ|3||78:31:0001283:3196|de48beb7-8c11-4a83-b215-a1df9f7b7584
КВ|4||78:31:0001283:3205|f8e829bb-4a0a-4519-a3ee-a51fee9287c7
КВ|5||78:31:0001283:3173|6a7dd174-a7a5-4b86-86bb-87ad6a875c13
КВ|6||78:31:0001283:3181|55e76306-3af4-4f26-a1c8-250d263db823
КВ|7||78:31:0001283:3199|859849d8-9aca-43d0-bb75-9bea0179aa6e
КВ|8||78:31:0001283:3183|6a35fbca-5a14-4886-8a3a-21f972193960
КВ|9||78:31:0001283:3206|3304cbb4-7c3f-4e67-9c1a-642a03c479f6
КВ|10||78:31:0001283:3200|4c8306c6-00ed-41ca-aeff-96d1c863048e
КВ|11||78:31:0001283:3185|024fcce3-f77c-4cec-989b-d1545c0f37cb
КВ|12||78:31:0001283:3186|6b195705-2f0a-4568-8ba2-068b07bfe707
КВ|13||78:31:0001283:3187|5292bd20-ba46-4ca0-88e5-37f75e1ca477
КВ|14||78:31:0001283:3174|4c06dba5-351c-46b9-82a7-027b95d72076
КВ|15||78:31:0001283:3175|94699dbe-a542-4952-ac3c-332a4cfafa5c
КВ|16||78:31:0001283:3176|ca5f14ba-b809-465a-b4c3-379bb733f32e
ERR|17|||72285156-4e69-4558-8691-28a6ae856f12
ERR|18|||d7d29889-9ad3-401d-b745-9c8edf5c3054
КВ|19||78:31:0001283:3193|74d81999-9d04-4f20-9fcd-556bd2babcec
ОИ|1Н|||ef48f74c-783a-447a-822c-9cc7b51410db
КВ|20||78:31:0001283:3194|68b1a787-723d-442a-aefd-954692e346b9
КВ|21||78:31:0001283:3201|3a49017e-e343-4ad0-bdc4-020f728a1c84
КВ|22||78:31:0001283:3202|6604d81e-debd-4e6b-b0c4-640f81ed859e
КВ|23||78:31:0001283:3208|5a9300e6-4fd5-4875-a7a4-baa971aee3de
КВ|24||78:31:0001283:3209|6a62909b-fe5f-4c71-96d4-e06030412a2a
КВ|25||78:31:0001283:3195|4457ef40-b1fc-443b-8ac4-445ab086ad45
КВ|26||78:31:0001283:3203|8f81c381-2cca-4d51-91bc-5c1f229d59c6
КВ|27||78:31:0001283:3210|24d79293-df8a-4122-aaf2-a7c4447fbb5d
КВ|28||78:31:0001283:3178|2d846084-92d2-4950-baa5-2fee29106885
КВ|29||78:31:0001283:3189|6e3c8ece-1c39-49d2-92ff-da3284031df1
ОИ|2Н|||49350bd3-534d-4b2c-81c9-179606d5b2a6
КВ|30||78:31:0001283:3197|eba631b4-e1a4-4285-8c2e-5abb6e5f56fe
КВ|31||78:31:0001283:3182|49f4ceac-2600-4e32-ac00-82511f4478ac
КВ|32||78:31:0001283:3179|fc736a3f-ef07-42a3-95c3-17fe997d9f14
ОИ|32|||059f6356-0cb1-4715-9900-437b8650ee94
КВ|33||78:31:0001283:3180|a8d0f4ad-4c01-49d7-a97b-863241677d32
КВ|34||78:31:0001283:3211|f01956d4-38e1-43e3-9817-841b8349eea0
КВ|35||78:31:0001283:3190|6b84d9d1-1b5b-42e1-b33f-2bb70db6f43c
КВ|37||78:31:0001283:3191|45af5a34-21f4-407c-a653-947557f99bec
КВ|38||78:31:0001283:3198|a1cc1e2d-29bb-4198-b12f-a8048c4ebdc6
КВ|39||78:31:0001283:3204|96677fa6-3e66-453e-bc06-232eb200d181
ОИ|39|||c4e6a9c0-9cb0-4d40-9540-a8ec5dc6259f
КВ|40||78:31:0001283:3184|18f7ae9f-3f44-42f9-b65b-bc22d912fba2
ERR|44|||e2e5e592-4b9a-448b-9ca6-4f80cf357e4b
КВ|45||78:31:0001283:3192|3ff55fee-d3ad-4cee-b4e0-9eeb95f8735c
ОИ|4Н|||49d4e1da-8e9f-4c12-9b78-c0a05db19277
ОИ|5Н|||fa77b110-f972-41c6-8c9e-66e1579a267a
ОИ|8Н|||0aa6f92e-6d76-4ca1-8c54-14c6c933432c
ОИ|9Н|||433b1145-7647-4540-b3a4-94a0242406c4
ОИ|12Н|||b21bab2c-0307-40d2-b753-2cc433d728f2
ОИ|13Н|||ae998fb8-9c72-4259-98c8-42a80b55ef72
ОИ|14Н|||b6abd70f-e1af-44db-97a0-23fcbb03c604
ОИ|15Н|||1263b299-f7c7-4f73-8525-8bc96cd8b845
ОИ|16Н|||2a20ad43-4a64-49d1-a27a-86084d3d2bea
ОИ|19Н|||2ebb0400-f7d3-4b27-8751-9517d0ab3fe4
НЖ|1ЛК||78:31:0001283:4187|1b38fd8c-cd4b-42d1-8d36-18890a1f51c5
НЖ|1-Н||78:31:0001283:4181|66ba9c63-ed1e-4221-884f-7d2a51b2ec60
ОИ|21Н|||53b5a097-bd90-489b-a863-5c6f994b7eb6
НЖ|2ЛК||78:31:0001283:4189|d98c20c6-69d9-4b62-a6fe-49f4c2e14c47
НЖ|2-Н||78:31:0001283:4188|76f6f1a8-676e-4d7c-bcaf-42c2fbb2ec47
НЖ|3ЛК||78:31:0001283:4192|d6dd5434-c771-47df-ac5a-a7457ab93a71
НЖ|3-Н||78:31:0001283:4190|5131bcac-708f-4e01-b608-444bd739b62d
НЖ|4ЛК||78:31:0001283:4194|fbb0a644-58a2-486e-bbfd-50411921cd1e
НЖ|4-Н||78:31:0001283:4193|fed6aaf7-fc26-4681-8a12-3fd004b89553
НЖ|5ЛК||78:31:0001283:4196|9fe203f5-d34f-4718-aade-bdbb848828fb
НЖ|5-Н||78:31:0001283:4195|6af359e2-dd92-4c1a-9f08-8e292ee84efd
НЖ|6ЛК||78:31:0001283:4197|8d106ee9-8cd4-4578-9069-39f63fef4769
НЖ|7-Н||78:31:0001283:4198|724f25ec-bd24-4fea-b37a-f2e60565efdc
НЖ|9-Н||78:31:0001283:4199|da7daeb7-28e1-4366-ad71-76a98b9dde74
НЖ|10-Н||78:31:0001283:4182|4e382551-3de0-4058-85d0-4e8d64467d0e
НЖ|11-Н||78:31:0001283:4183|6a6c85d4-1f8c-48bf-a2de-21fa766f4ef2
НЖ|13-Н||78:31:0001283:4184|42b075aa-cef4-42b6-9d75-9bde8b8f112f
НЖ|14-Н||78:31:0001283:4185|4f5cd9e4-6cfb-4553-9f24-6ddd9a3569ef
НЖ|15-Н||78:31:0001283:4186|f71b14ea-1ca2-4fe9-bfa5-8ad588870f77
НЖ|16-Н||78:31:0001283:4180|31a593db-3822-448a-a96b-292d6161645b
НЖ|19-Н||78:31:0001283:3188|1d2deee8-e8a8-4126-811d-94242f532ed8
НЖ|39ЛК||78:31:0001283:4191|a31e9b0a-ffa7-4b18-b7cb-f50c53911dbf
ОИ|10-38|||8e83d449-15aa-4d13-b6f5-4448cf47b0d5
ОИ|10-42|||f6113cda-3164-4591-be51-22e4efaa99bb
ОИ|10-44|||eb3e4f49-f285-413f-ae3d-5e1928526dca
#b98a1df1-7613-46fa-96eb-bce29bf2614b
МКД|||78:31:0001130:3052|b98a1df1-7613-46fa-96eb-bce29bf2614b
КВ|1||78:31:0001130:3266|aaa31404-4431-4c92-b7e4-b63dfd5f4a2d
КВ|2||78:31:0001130:3270|f65ff57f-0ded-4d1d-b9a8-cf3ce385d173
КВ|3||78:31:0001130:3275|7307f999-3088-4c8c-8caf-66c40e3929c8
КВ|4||78:31:0001130:3279|452072e3-3a62-49ea-ba62-b99976820e12
КВ|5||78:31:0001130:3267|37908244-f9bb-4a9f-9716-1f339a9cf57d
КВ|6||78:31:0001130:3268|8e781fb6-2c3b-4f42-990a-c3fee77bea08
КВ|7||78:31:0001130:3271|85a19b93-b376-4f9c-bf7e-8fe78e7f91fa
КВ|8||78:31:0001130:3272|3893147d-b334-4280-8830-e7f91179c1e0
КВ|9||78:31:0001130:3276|bc60dde7-5d87-47ba-896b-ddeb3f23593c
КВ|10||78:31:0001130:3273|eabac8e4-e60e-4af8-8d2f-f2bf0a118063
КВ|11||78:31:0001130:3277|dcc953a5-f303-428a-9f07-03a8e440d8a7
КВ|12||78:31:0001130:3278|ea300265-5616-4b09-a2e7-760212d7fe6a
КВ|13||78:31:0001130:3264|0b74e6d8-6c46-47ba-afbc-54aaaac48f36
КВ|15||78:31:0001130:3274|d1f9e514-8841-49bd-bd8a-edb017831a5b
КВ|17||78:31:0001130:3265|60521071-9176-4695-9fc3-c17f6edf3bb3
КВ|18||78:31:0001130:3269|d74c59a9-a3cc-47a5-919e-2353f876c15a
НЖ|3-Н||78:31:0001130:4380|7cfa29df-a38a-4eb2-8f15-97691ac34770
НЖ|1-Н,6-Н||78:31:0001130:4379|9b2a663a-d772-43b7-a66b-61eb50ee9b26
#b7485111-c2bd-4df4-a1d7-099d38bfaf5b
МКД|||78:31:0001280:2007|b7485111-c2bd-4df4-a1d7-099d38bfaf5b
КВ|10||78:31:0001280:2541|444f76da-5bfe-4d18-97ff-6bdec300038e
КВ|11||78:31:0001280:2128|3d05e1c5-1425-482f-aed9-d744092f6f58
КВ|12||78:31:0001280:2137|c184557e-5e3b-4952-99c7-d666e10b057a
КВ|13||78:31:0001280:2138|c45b1905-f465-4ed4-8c68-5eeb08d1acb6
КВ|14||78:31:0001280:2147|d572e657-4e2a-4f7f-9703-8f344083b929
КВ|15||78:31:0001280:2148|c0eb1c27-8330-4ae5-8114-8e65696cf22c
КВ|16||78:31:0001280:2157|036ac86f-1f6c-4c49-b320-b8acef2ec2b0
КВ|17||78:31:0001280:2158|df2ea477-d8cd-4613-b33a-a87ce82b02b9
КВ|22||78:31:0001280:2125|b07abcda-a155-4977-9af8-4f82d79d3edf
ЧКВ|22|1||019647d0-7f52-7b67-8884-019333f56a44
ЧКВ|22|2||019126bc-a2b7-72af-a7aa-61143d11f087
ЧКВ|22|3,4||019126bb-f66d-77a0-81c1-942f831fc50c
КВ|23||78:31:0001280:2129|e5ee10e1-1da2-49b4-9ec9-3896bb0be585
КВ|24||78:31:0001280:2130|658644c1-40e1-4398-a0a7-455d8ff6f528
КВ|25||78:31:0001280:2139|ca86f5c5-5b1f-45c7-8e10-09b42f5cb0a1
КВ|26||78:31:0001280:2140|ae909144-ca4e-4de8-bdb9-bb9295aeec5f
КВ|27||78:31:0001280:2149|15abf686-7fd6-43c1-b6b5-ff78c3f7855c
КВ|28||78:31:0001280:2150|6becb08d-a860-44c6-993b-1b139a4e6d1d
КВ|29||78:31:0001280:2126|c7144828-16e1-41c7-a02c-d3f9327157a7
КВ|31||78:31:0001280:2131|35657a63-ab7f-499b-8b58-b2852c3e71a3
КВ|32||78:31:0001280:2132|fca04a2a-5aa6-486c-86b5-ecba8622820e
КВ|33||78:31:0001280:2141|6c8b1025-1a63-4401-b991-0917f3d0d42a
КВ|34||78:31:0001280:2142|7ef7d4cb-3d4d-449a-8703-6a43cd81ecca
КВ|35||78:31:0001280:2151|f6e7b665-019e-4352-b745-f4aea444554d
КВ|36||78:31:0001280:2152|828dd313-450f-41da-9b92-40ae71dd3c95
КВ|37||78:31:0001280:2127|3b85ef64-5ebd-469c-97eb-5f6890b63adf
КВ|38||78:31:0001280:2542|226a6b89-ca78-490a-9fe6-547ec73141b1
КВ|39||78:31:0001280:2143|6c32ae81-ad27-436b-8262-bf7ef213b585
КВ|40||78:31:0001280:2153|9a0a6205-d729-4a5c-97ef-89b8acee55de
КВ|43||78:31:0001280:2134|458ed973-035a-47b8-aeb3-8640e50d78ab
КВ|44||78:31:0001280:2135|aae8e101-e00b-458a-9218-0749acfecf51
КВ|45||78:31:0001280:2136|f4f16552-a806-4844-9029-6af4d04a4bd3
КВ|46||78:31:0001280:2144|ffb292d2-5be9-4aba-aca5-6ba608e3eef9
КВ|47||78:31:0001280:2145|0547c967-0332-44ee-8b08-8cec305a92de
ЧКВ|47|2||019126be-824e-7d02-9b63-869b117ec679
ЧКВ|47|3||019126be-d283-7d15-a289-05091a89b9e1
ЧКВ|47|9||019126be-11cd-7b0d-abc9-8e015b8a254d
КВ|48||78:31:0001280:2146|ca504e01-b3c4-425c-9dd2-41626c12a60d
КВ|49||78:31:0001280:2154|cb746a81-3fd4-460c-b430-c17d7751b80d
КВ|50||78:31:0001280:2155|78fab21a-1729-4b6e-8c9e-47d33de6efb7
КВ|51||78:31:0001280:2156|4fba02b6-bdc2-4af9-bf1f-231c094b01cd
ERR|52|||305cfaf2-3fe6-4314-baeb-e52ac6c626b9
НЖ|2-Н||78:31:0001280:2163|44144964-5739-4b18-a2a4-3e781644689a
НЖ|3-Н||78:31:0001280:2165|0789f148-90de-4b95-86c3-031032d3ef48
НЖ|5-Н||78:31:0001280:2170|4865c3b3-9686-43bd-a552-450957f9e217
НЖ|6-Н||78:31:0001280:2172|6fa64153-f03e-4a38-9ff9-3b70bfa2c266
НЖ|7-Н||78:31:0001280:2174|aea432fe-55ac-43bf-b2b9-dd4dbaf6fb83
НЖ|8-Н||78:31:0001280:2176|46771a89-ae52-403a-976c-57a407eaa332
НЖ|9-Н||78:31:0001280:2178|7ffd8e52-7265-4188-ba6e-b440041c4bfe
ОИ|37-Н|||6e62f087-826f-4fc6-ada2-c62bb502d791
НЖ|42-Н||78:31:0001280:2168|dc4c8e28-d823-42b9-bce0-21c5c07bf4fa
#b7b7d933-5225-4ca9-b43e-0cc789d8d9fd
МКД|||78:32:0001717:1007|b7b7d933-5225-4ca9-b43e-0cc789d8d9fd
КВ|1||78:32:0001717:1149|4b6b2e35-c6f1-4b23-af8d-0d9498ab325d
КВ|2||78:32:0001717:1127|24b71e15-b9e9-4fe4-81c6-fad63ed65e0a
КВ|3||78:32:0001717:1117|0ad003e4-78d1-4f28-8932-d0ec13e612bb
КВ|4||78:32:0001717:1138|17be4efc-11e0-4afd-b2fe-a6d6398c8e68
КВ|5||78:32:0001717:1099|a10ef93f-3932-4ba7-bc33-8882fe0a0d4e
КВ|6||78:32:0001717:1108|79a3c7ba-8898-4d31-8c54-b4bdc8571115
КВ|7||78:32:0001717:1110|ba941573-72b0-4675-b457-17df531081b2
КВ|8||78:32:0001717:1111|66100b73-9450-457e-bde4-93c51b05e66f
КВ|9||78:32:0001717:1112|e2305e09-07c7-4785-b15e-20a2aea4b84a
КВ|10||78:32:0001717:1119|d8536e22-e43f-49db-be17-354a967e0ede
КВ|11||78:32:0001717:1120|6dd78f63-5503-411e-8656-4af6686b8c6e
КВ|12||78:32:0001717:1121|3de3d01b-e3ea-4354-a5af-69cb90cbbe52
КВ|13||78:32:0001717:1122|3464d635-48b6-405c-9ac4-d2669d2053ed
КВ|14||78:32:0001717:1151|5aeb3046-9e94-4c90-8f0e-eb3b825ef0a5
КВ|15||78:32:0001717:1146|97482d81-58e7-4f2a-8437-37253af6f59c
КВ|16||78:32:0001717:1123|d657b5ea-6d28-4c0b-9bf9-5e124c048ed5
КВ|17||78:32:0001717:1124|f69d6714-d1a0-4c2a-8614-ab01a285d6c7
КВ|18||78:32:0001717:1125|eaecd9d9-3a2b-4a25-8bd9-f2c34ee91962
