#c8505862-7039-4afb-9c96-9e96311956a7
НЖ|9-Н||78:31:0001283:3571|26abebce-7664-48d2-a1e5-6d831e061792
НЖ|11-Н||78:31:0001283:3555|1cf7e333-e376-4b20-9451-aa57c09c3d33
НЖ|15-Н||78:31:0001283:3557|26cbc310-a50b-4a00-b29f-7dfd9696680d
НЖ|16-Н||78:31:0001283:3558|ae5cb418-d431-4946-8745-b57eaa565e8c
НЖ|17-Н||78:31:0001283:3559|27fdb5f2-9c21-4ba7-9364-247faddc5f2a
НЖ|18-Н||78:31:0001283:3560|5762093b-409a-4874-9074-767a9de51dd8
НЖ|21-Н||78:31:0001283:3562|6875bf2c-8742-4cd1-9052-a80e939345fe
ОИ|22-Н|||d396804a-18e6-4b71-8bf0-56d432c5da2c
НЖ|25-Н||78:31:0001283:3563|854d3a63-0d04-4b96-9876-c8dc696b2aec
НЖ|26-Н||78:31:0001283:3564|620ddc2b-dce1-41e7-8079-416da01b74f6
НЖ|27-Н||78:31:0001283:3565|d526d79c-19c5-4350-9bf5-b935fb641476
НЖ|30-Н||78:31:0001283:3566|a7a83227-06db-4771-96b5-c6365c9bf17a
НЖ|33-Н||78:31:0001283:3526|0e769fd8-dff3-492e-8fc0-66f79beb2702
НЖ|31-Н,32-Н||78:31:0001283:3567|8ca577e3-1e43-4a80-b2a4-851b9a37e3a4
#cffe1dad-0d78-4086-890f-04affd6775a7
МКД|||78:31:0001267:1003|cffe1dad-0d78-4086-890f-04affd6775a7
КВ|1||78:31:0001267:1063|f33c5059-949a-40ad-87b1-60c697e43b89
КВ|2||78:31:0001267:1072|1996e1c5-e2fa-41bd-8b98-ffeaf2c09f6c
КВ|3||78:31:0001267:1054|99514f74-5189-4fee-995b-74abe499076e
КВ|4||78:31:0001267:1056|9b4c57e5-8f7d-458d-9e33-13df6c5f1c98
ЧКВ|4|1||0191225b-8c8a-7ced-9afb-d9e0c9619653
ЧКВ|4|2||0191225b-dbe6-74d4-89fb-40b0f8173df8
ЧКВ|4|3||0191225c-2cf9-78a4-b22d-ca468cf462ec
ЧКВ|4|4||0191225c-7d71-7967-9c38-59161133162f
КВ|5||78:31:0001267:1062|2e36b00e-ce23-4d94-a0ee-f195b6aecc03
КВ|6||78:31:0001267:1068|36f79677-42da-4c65-bfd1-3d6da47cb667
КВ|7||78:31:0001267:1069|8069b8d6-ea39-4562-8959-960c75755589
КВ|8||78:31:0001267:1075|807f3945-08d7-4328-a7fb-974a8d77e222
КВ|9||78:31:0001267:1047|66f3ec04-3322-4127-9425-73b743a3a045
КВ|10||78:31:0001267:1048|ce9cc590-a00f-4756-b91b-9c6ab1df47eb
КВ|11||78:31:0001267:1049|57f40b81-177c-49d0-ad1f-4b7242c70b24
КВ|12||78:31:0001267:1057|5d49f8b6-f51d-4842-9e38-e89bb8f64e23
КВ|13||78:31:0001267:1058|9bc0e5d6-e20f-4107-89fe-8e911df5d5ab
КВ|14||78:31:0001267:1076|a7cdb879-34ae-428d-a316-cf64c58415db
ЧКВ|14|1||0191225d-54ec-7221-9886-61b8f99f15b3
ЧКВ|14|2||0191225e-2002-7bc7-b448-49b0751a1e02
ЧКВ|14|4||0191225d-0ba6-7e6d-aab7-67e5f950b8b7
ЧКВ|14|5||0191225d-beb7-78f8-ba6f-d5ae864a3d30
КВ|15||78:31:0001267:1064|a54971f2-2853-44ed-9f5b-59411cc412f5
КВ|16||78:31:0001267:1065|1468d386-6821-4f5e-b739-14fb29016052
КВ|17||78:31:0001267:1066|734789fd-cee9-457f-8935-d0fd549649bc
КВ|18||78:31:0001267:1070|a285fcd0-1141-4440-b71d-77e22634df8c
КВ|19||78:31:0001267:1071|e9c87675-2a9e-4bc1-839f-04ead0f5e20a
КВ|20||78:31:0001267:1073|6510658b-d2cc-45ac-91dd-2bcfd5b67c16
КВ|21||78:31:0001267:1074|997af5e1-cfba-48a4-8716-d11822d8aceb
КВ|22||78:31:0001267:1050|e0e01cb5-ad4c-4f41-9023-279f56d4ccc8
КВ|23||78:31:0001267:1051|778b05fc-01ea-41ac-9a73-1830abec44df
КВ|24||78:31:0001267:1052|c8a131f8-a405-415b-aeba-0712ce6b37cc
КВ|25||78:31:0001267:1053|fd0a3324-2e22-4eef-9321-00c497207a99
КВ|26||78:31:0001267:1059|1b27c726-b351-49fe-8784-3dc52b1968e4
КВ|27||78:31:0001267:1046|f108dfd7-e04e-4402-a980-df4484e04e7d
КВ|28||78:31:0001267:1060|65967696-dbf4-4c20-83b8-96751e983115
КВ|29||78:31:0001267:1061|83c924de-a89e-4c81-9682-cf3ccc64f753
КВ|30||78:31:0001267:1067|0815f87f-2c38-4c5f-b33f-71220298d5b5
КВ|31||78:31:0001267:1045|79a23c2f-400f-46b9-9488-28bbeb44cfc7
КВ|32||78:31:0001267:1055|6f3ef3bd-34d1-4abb-987c-e09eedd31cd8
НЖ|1-Н||78:31:0001267:1394|88c90c32-e59b-4846-beba-85557cd2e7f2
НЖ|2-Н||78:31:0001267:1398|a532aa80-106b-43bf-a9fb-c8be8c9284c9
НЖ|3-Н||78:31:0001267:1405|5f1f97e8-353f-4d23-a23c-8d2c98822359
НЖ|4-Н||78:31:0001267:1400|8d927b73-863f-4e56-b065-684033108662
НЖ|5-Н||78:31:0001267:1401|5e7f3616-deb0-441d-97c0-9a37f12577b4
НЖ|6-Н||78:31:0001267:1402|c744b9f7-c21a-4c42-abe3-4e642919f1e2
НЖ|7-Н||78:31:0001267:1403|3c649070-8da8-4ca1-8eaa-9b0f08309278
НЖ|8-Н||78:31:0001267:1404|5a9293fd-0722-493d-ad42-d53f602848fd
НЖ|10-Н||78:31:0001267:1395|9aa5b0c1-e0aa-4837-97f9-b11bb0e783f7
НЖ|12-Н||78:31:0001267:1397|62eee03f-4053-47b3-954a-7c8b8bb19f12
#ca5e8d88-4010-4145-8165-4b22ecad7248
МКД|||78:31:0001266:2047|ca5e8d88-4010-4145-8165-4b22ecad7248
КВ|1||78:31:0001266:2419|691fc8b2-c222-4143-81fd-8c57d9b33386
КВ|2||78:31:0001266:2422|5e0c88cc-83b7-4a87-abe3-618bb657bc32
КВ|3||78:31:0001266:2424|ea8f91c3-61f0-4cfa-a4af-8e121d894a67
КВ|5||78:31:0001266:2420|dc561a82-7e5d-4216-a13f-4d7ea01fa688
КВ|6||78:31:0001266:2423|5e1ca1b9-bbe4-42f0-8a80-3743c8e4ff26
КВ|7||78:31:0001266:2425|dbd2ea24-e03a-4576-ab83-b485f1216a19
КВ|8||78:31:0001266:2427|4c02d640-7941-4f40-af34-861169b8afc7
КВ|12||78:31:0001266:2421|ba2134d8-7d07-452b-80e7-81a4a5e920fa
КВ|13||78:31:0001266:2426|dd2c4b90-6165-443f-bda6-5e036f17627a
КВ|14||78:31:0001266:2418|0382e58e-e1ee-48e0-bc88-08b86341b787
КВ|15||78:31:0001266:2428|65e88067-9c6f-43aa-a747-3a05d0094cff
НЖ|2-Н||78:31:0001266:3037|934b6d6b-b846-4e11-8027-58960628f73c
НЖ|5-Н||78:31:0001266:3039|a6fc2061-773f-4dcc-be1a-f511490a5199
НЖ|11-Н||78:31:0001266:3036|fbe8066c-a33c-4ebb-a652-010453cb2360
#cbcce7af-a961-4b73-afce-7f765f145fae
МКД|||78:31:0001282:2027|cbcce7af-a961-4b73-afce-7f765f145fae
КВ|2||78:31:0001282:2261|f4debff2-77eb-407c-ad0f-a04a4824c37d
КВ|3||78:31:0001282:2262|7f090e00-7983-4f94-8e9c-355065c4a396
КВ|4||78:31:0001282:2263|d08f84dd-f41d-48ba-931f-da4b1af0965c
КВ|5||78:31:0001282:2264|976b1960-9032-473d-bc9a-c6a2d0720a30
КВ|6||78:31:0001282:2265|26fe4e25-9fba-4a7d-baca-8e0db47a27ee
КВ|7||78:31:0001282:2266|8711780e-95af-47f7-969a-12d478ae8ec5
КВ|8||78:31:0001282:2271|119d444a-0f4e-44f8-96b7-c6dc0e3d3503
КВ|9||78:31:0001282:2272|e95c8466-d70c-4051-851a-e9eff444904d
КВ|10||78:31:0001282:2267|90e46988-4235-4bc1-b832-87c939a47971
КВ|11||78:31:0001282:2268|17983393-d5cc-4b3d-bed0-748df5a542dd
ЧКВ|11|4||01914aae-7a58-75f9-969c-879289b72d43
ЧКВ|11|2,3||01914aad-eb5a-7911-bfa6-d99d45052b91
КВ|12||78:31:0001282:2269|0e50e793-f85e-4e59-9562-930d7e179fc1
КВ|13||78:31:0001282:2270|6c37ad2b-c650-4672-bf5d-54f1ec9a5ba2
КВ|14||78:31:0001282:2273|58233d02-5afe-4dd9-95f3-0630432c05df
КВ|15||78:31:0001282:2274|0be67df9-8153-42cd-b360-e35acdb79a21
ЧКВ|15|1||01914aaf-645b-7e9c-b729-a6940efd3945
ЧКВ|15|2,3||01914aaf-d7ad-7504-9eb1-ccf1a980f6cc
КВ|16||78:31:0001282:2275|fcf50b17-ec0e-4ef8-b25e-1ec9dc47e8d3
КВ|17||78:31:0001282:2276|21d560a8-d84f-47ae-bb29-5511f3f21bb8
КВ|18||78:31:0001282:2277|4a84a168-fa12-4a71-a13d-44cf0baa6fe8
КВ|19||78:31:0001282:2278|0bd5e3c3-fbc9-4d53-8db8-ba65fee3a843
КВ|20||78:31:0001282:2279|7c1db750-3cf8-41fb-923a-a579e2ba1f40
КВ|21||78:31:0001282:2280|3e88fe9a-4794-4341-9945-29f330ddae62
КВ|22||78:31:0001282:2281|1d4152b8-f4ea-4701-80b8-71d6750470d7
КВ|23||78:31:0001282:2282|b23873d3-cdec-4a4c-b2c5-1b0d4ae1a697
КВ|24||78:31:0001282:2283|a68d92a5-bca5-431b-b7c3-ced8527300da
КВ|25||78:31:0001282:2284|572adf4d-9269-4355-8a87-5e4099f665ea
НЖ|1-Н||78:31:0001282:3185|49ff467d-075c-4cd0-afc5-a27fa5ec2287
НЖ|2-Н||78:31:0001282:3186|9c08e748-97e8-4132-b999-b331d9e3ec0a
НЖ|5-Н||78:31:0001282:3189|12c44f20-06c7-443c-adf8-e38751ce3d16
#c86909e6-5078-41de-888e-5e7a414c5a47
МКД|||78:31:0001283:3039|c86909e6-5078-41de-888e-5e7a414c5a47
КВ|1||78:31:0001283:3298|5b739fe5-aaa9-421f-aab3-7f03e3669586
КВ|2||78:31:0001283:3299|7d43d983-ac01-413d-aed5-19e320c8fb63
КВ|3||78:31:0001283:3300|e6c89647-b160-44a7-afc6-bc38d4f96e35
КВ|4||78:31:0001283:3307|51d37173-78fe-4d07-827b-0212c43c8181
КВ|5||78:31:0001283:3301|91ea0bb3-33da-4af0-bc66-11599dc297da
КВ|6||78:31:0001283:3302|9685dbb1-6b2e-4a52-aa5b-0b3ddb98878a
КВ|7||78:31:0001283:3303|172e26c3-1926-429d-ae0a-19703b25c857
КВ|8||78:31:0001283:3304|6af984bc-9500-47e7-b4eb-7c66e8167f51
КВ|9||78:31:0001283:3306|b8ba31a7-e885-4c5e-9537-6d05df913c8f
КВ|10||78:31:0001283:3305|64728aa2-07ad-45b9-9e5f-6aa12c9991bf
НЖ|1-Н||78:31:0001283:4209|ac89ab8d-c568-46e4-a7a2-d0b49f4109e6
НЖ|2-Н||78:31:0001283:4210|83e4f044-cef6-4b36-8345-a0f57cc6826a
НЖ|4-Н||78:31:0001283:4212|0ef2350e-7c5b-44a8-bd56-6bd231f433df
НЖ|5-Н||78:31:0001283:4213|547381d4-848b-4b9c-90d5-59cc372e128b
НЖ|6-Н||78:31:0001283:4214|d8ac8cc9-14a1-470e-a1fb-c0f6a40c08d6
НЖ|7-Н||78:31:0001283:4215|6fc6ed6d-db24-4bc0-a8cd-1cf955f88ba3
НЖ|8-Н||78:31:0001283:4216|8119b53d-2d56-422a-b725-48e475f73d6e
НЖ|3-Н,5-Н,6-Н||78:31:0001283:4211|a24ac7a5-eb8e-4973-b0b6-3a32f0ecc100
#cb87eee4-ef1c-4041-b9b1-a0eaf355280a
МКД|||78:31:0001219:3010|cb87eee4-ef1c-4041-b9b1-a0eaf355280a
КВ|69||78:31:0001219:4494|fc135466-194c-4218-be2d-7931d3fed90e
КВ|70||78:31:0001219:3471|67edec9e-0892-4d47-9c1c-1e05dceaa89d
ЧКВ|70|1||bc09430a-e899-421b-852d-e9ee26a58a85
ЧКВ|70|2||b687cef0-7af2-4015-873c-b55903c88d4b
ЧКВ|70|3||c4f7599f-7dac-4af8-8e07-0217d7002bf6
КВ|71||78:31:0001219:3473|b6013e5e-6069-45bd-8672-6ec80b606526
КВ|72||78:31:0001219:3474|db406b85-fa52-4850-b011-e96ae9e5419f
ЧКВ|72|1||a7afbf62-2903-4044-8b59-4e0c7e246c87
ЧКВ|72|2||af6fc715-ab1a-435b-bc29-1ce5a2b485cb
КВ|73||78:31:0001219:3476|2f00fecf-0620-4c10-b4f3-915a0d4f7f14
КВ|74||78:31:0001219:3477|8f93d9b3-bf09-479d-9c8f-6c41c4a34390
КВ|75||78:31:0001219:3484|9c8243f1-835c-473f-86c1-50ed58998475
ЧКВ|75|1||7c1793e5-3f30-429c-9897-a9c2fcfdb035
ЧКВ|75|2||0f0f6e5d-f1ba-4737-bdce-d04090b96193
ЧКВ|75|3||b39a02d1-b174-42a4-918d-13875dc65a75
ЧКВ|75|4||8f6897f6-3893-4ac8-a4ed-e5b575af9a3b
КВ|76||78:31:0001219:3479|9b5610e6-2c32-4dd0-b51f-1d226b928502
КВ|78||78:31:0001219:3485|bc4d46a7-73ba-4b91-98a9-b0aae5213dca
КВ|79||78:31:0001219:3480|c9b5fc65-c4af-467f-8e2f-8cd2c396680c
КВ|80||78:31:0001219:3482|7010cb1a-d885-4a69-897c-2b0a54acada8
КВ|81||78:31:0001219:3475|8a5d8fc0-f907-4b62-bed9-20ed17366e79
КВ|82||78:31:0001219:3478|5eed93f0-3f06-4d66-8409-5d6690403f78
КВ|83||78:31:0001219:3481|761a1545-8b02-40a2-b2cd-2d8709f35b3d
ЧКВ|83|1||bd31d5df-1cf8-49f2-9940-ba3447142446
ЧКВ|83|2||b0356845-669d-40a6-8530-eb05083c7c0b
КВ|84||78:31:0001219:3483|3885c822-42d6-4ac4-9c98-598ba96f39d2
КВ|85||78:31:0001219:3472|a223a12a-c244-4c83-9ff7-c3dc81013a99
НЖ|7-Н||78:31:0001219:3495|7838ba86-24be-4ec8-ac41-4413dc206327
НЖ|8-Н||78:31:0001219:3496|ff159e4d-1ced-4e3f-8db0-8fdb2d7ee398
НЖ|11-Н||78:31:0001219:3486|299b57eb-6a5e-4a9d-9c6a-0db309d1f555
НЖ|20-Н||78:31:0001219:3491|3a38c597-25ec-4cb9-8227-edf33d56469f
НЖ|21-Н||78:31:0001219:3492|36c50336-54ab-4e55-869d-5aca73b7800b
НЖ|22-Н||78:31:0001219:3493|f48353be-a043-40c1-a786-72d56be775f5
НЖ|24-Н||78:31:0001219:3494|d03df110-81fc-4f9e-a23a-d2af68201a00
НЖ|б/н1||78:31:0001219:3498|019d0bb3-0b30-7e53-8983-6fe02de99639
НЖ|б/н2||78:31:0001219:3499|019d0bb2-58a4-74c0-96a7-f9171ec6d261
НЖ|б/н3||78:31:0001219:3500|019d0bb1-d17a-7e82-ba0e-93a1823ac7aa
НЖ|16-Н,9-Н||78:31:0001219:3490|2b520af8-6307-47a5-ba15-976506d92101
#c3db732f-0cb7-4189-b835-3180ff906258
МКД|||78:31:0001219:3046|c3db732f-0cb7-4189-b835-3180ff906258
НЖ|2Н||78:31:0001219:3736|9d519a9c-a79d-46f5-9fba-518fedf7cf4f
НЖ|3Н||78:31:0001219:3737|b06a52b2-5aca-4ebf-a991-cff17f1efb1d
НЖ|4Н||78:31:0001219:3738|4cbf3710-d294-42f7-83a2-9ddef04d8abc
КВ|53||78:31:0001219:3713|0290b721-6105-40da-a42d-aa16600f1954
КВ|54||78:31:0001219:3714|f7659277-b282-4322-99c5-1ff8dfabd1ec
КВ|55||78:31:0001219:3715|aed6d32f-bce9-4ff6-8291-542af6fdc17b
КВ|56||78:31:0001219:3719|7071a97c-f6d7-46e6-bc63-4680bffba61d
КВ|57||78:31:0001219:3720|089165a6-37d2-4a0d-a853-1ad3b6bed3f0
КВ|58||78:31:0001219:3721|ebfa0082-b44d-4b42-a425-4d49c9c2f05b
НЖ|5Н||78:31:0001219:3739|aa0b5a64-4611-4b8d-87a8-594b2cdcd055
КВ|134||78:31:0001219:3731|dfc021d6-cb4d-4e50-9a27-c3880d224630
КВ|135||78:31:0001219:3728|862f35cc-4aed-40d9-9f6b-5440342c30a4
КВ|136||78:31:0001219:3711|a3cd685b-7909-4139-b59d-f23d81cf0ef1
КВ|137||78:31:0001219:3716|40867bc5-88bf-4928-922c-77a9d6b396aa
КВ|138||78:31:0001219:3717|e65aab57-ad74-4caa-9f1e-3c74d917772d
КВ|139||78:31:0001219:3722|58a8e14f-6b6c-4b85-9da5-6fa1780a0721
КВ|140||78:31:0001219:3723|699839bb-8e07-4e8b-80e4-0f468726ab40
КВ|143||78:31:0001219:3712|89dc8707-7376-4c44-a1e8-45dcc0c994bd
КВ|144||78:31:0001219:3730|3178e488-5a3b-41b2-81cf-eb9eccf4ea64
КВ|145||78:31:0001219:3718|2066675e-b58f-40a7-a74c-05951f3fe8c5
КВ|146||78:31:0001219:3729|c43bf4bb-68c4-47da-89b9-758c584ed0d9
КВ|147||78:31:0001219:3724|129d7d4a-0918-49e5-9170-fbfff0a87152
КВ|148||78:31:0001219:3725|0860e71c-2756-4950-ab68-d9fb5d8f66e0
КВ|150||78:31:0001219:3726|faaa2f58-0f46-4f27-b379-7f7017875996
КВ|151||78:31:0001219:3727|44e7f043-98b5-43a6-92c5-6bcfbfb131a6
НЖ|1-Н||78:31:0001219:3732|b5a5af80-0466-4b77-8499-b48ba0bf2a19
НЖ|6-Н||78:31:0001219:3740|2d18d129-cd63-4c22-9a3a-dc6ccd4fa123
НЖ|55-Н||78:31:0001219:3710|aaa6fdee-b2bf-42b6-b5c0-3db6189608cd
НЖ|б/н1||78:31:0001219:3742|019cdeee-f4d7-73d9-bcd6-516b10488a6c
НЖ|б/н2||78:31:0001219:3743|019cdeee-f6b7-727f-939d-9be107b77d72
НЖ|б/н3||78:31:0001219:3744|019cdeee-f731-7b65-8bc1-8d6257ae2e6d
НЖ|б/н4||78:31:0001219:3745|019cdeee-f641-7760-b752-40363440ed8e
НЖ|б/н5||78:31:0001219:3746|019cdeee-f551-7436-9651-4f16db180656
НЖ|б/н6||78:31:0001219:3747|019cdeee-f5c7-7f0b-80c7-7aefe432ab5c
#c8a48b74-0a3e-4131-8d16-312fd9c03d99
МКД|||78:31:0001283:3017|c8a48b74-0a3e-4131-8d16-312fd9c03d99
КВ|1||78:31:0001283:3212|64455403-73f3-4ecf-964b-1f285f8ef286
КВ|2||78:31:0001283:3213|1aac7224-e51d-4637-8ded-70f213608090
КВ|3||78:31:0001283:3214|2295183f-ff17-41d9-bc0e-52a411602c0d
КВ|4||78:31:0001283:3215|4d8b148c-5774-4a4b-a43f-fe2f54a445dd
КВ|5||78:31:0001283:3216|a9b810a7-76da-4cda-a52c-de631523fc3d
КВ|6||78:31:0001283:3217|87dd05b6-f21f-49d1-add3-0c5b1ec4ab0b
КВ|7||78:31:0001283:3218|6b173549-9fda-4f9d-b838-c7a4fafffa5f
КВ|8||78:31:0001283:3219|55682ca0-61dc-4953-9572-02388286df26
НЖ|1-Н||78:31:0001283:3815|4963477d-7fa2-4487-b89d-b0efb30804a3
НЖ|2-Н||78:31:0001283:3816|eba10c54-c27b-46bd-856f-c2f640978f25
НЖ|3-Н||78:31:0001283:3817|2514d0ca-eb64-46bd-a24b-481e59fadbe9
НЖ|4-Н||78:31:0001283:3818|0321c0c6-9149-480f-b2d0-600a46e41e95
НЖ|5-Н||78:31:0001283:3819|f29f8021-3d9e-4b83-ad49-3799f87570a3
НЖ|Л-1ЛК||78:31:0001283:3820|f73f23a5-98b1-47a0-89c5-2e01535cef61
#c8b176cb-4f75-42c2-b108-7675639a2b38
МКД|||78:31:0001130:3049|c8b176cb-4f75-42c2-b108-7675639a2b38
КВ|2||78:31:0001130:3255|e63d0169-c3f5-48e4-a766-92d2bf2ef7e8
КВ|3||78:31:0001130:3256|2b58c490-8510-4a4a-861b-85f94a466b7d
КВ|4||78:31:0001130:3259|d3a1433e-92e9-4b26-9a8f-7acfc03f1f2f
КВ|5||78:31:0001130:3260|157f8bad-fb76-49c2-b951-a3b40f6a4f31
КВ|6||78:31:0001130:3261|e356fa0e-3088-4765-a602-214dc3962802
КВ|7||78:31:0001130:3262|fa9bdda2-3750-4780-bcae-a2d691a4eb94
КВ|8||78:31:0001130:3263|dd5832bd-9371-4e5e-bc07-2650bc3f188d
КВ|9||78:31:0001130:3251|aaf747d6-e1c2-4585-8cbc-d462cf56ee18
КВ|10||78:31:0001130:3250|271aa2cd-c875-414a-83ce-ea6182000108
КВ|11||78:31:0001130:3253|ff6b7db9-2ba7-4c54-8641-a1abbed6a094
КВ|12||78:31:0001130:3254|d9e3309d-a916-4c61-9729-8551f8fcbbc1
КВ|13||78:31:0001130:3257|4ec6842e-4f0d-41a6-acc5-1b01813cd6b1
КВ|14||78:31:0001130:3258|e3d935a5-5764-4ca5-9486-43284d8359a7
НЖ|1-Н||78:31:0001130:4402|6b5553ff-289c-4e94-99af-4bba5b679aa9
НЖ|4-Н||78:31:0001130:3252|44ceafb9-022c-48b3-ac37-8e6c1d684430
#c478a6ba-2427-4ba0-8aac-9f1de6514cf2
МКД|||78:31:0001219:3051|c478a6ba-2427-4ba0-8aac-9f1de6514cf2
КВ|1||78:31:0001219:3283|bc114523-3ad4-48fa-a511-10e60e6bde56
КВ|2||78:31:0001219:3287|fbce0582-7b2f-4013-a13f-43b869bcce76
КВ|3||78:31:0001219:3288|91d9552a-d637-468f-93ec-2822a7bf778c
КВ|4||78:31:0001219:3292|12fa6305-3db7-4165-9fb2-2fa8010f77bf
КВ|5||78:31:0001219:3293|b3ee3d68-9042-4c92-b50f-5abe8460a799
КВ|6||78:31:0001219:3294|ff166441-0232-4549-b62c-6926a07c2fde
КВ|7||78:31:0001219:3297|a318fcd3-c6db-4397-8c10-9de85ce949d3
КВ|8||78:31:0001219:3298|ad6c1083-7b0c-4a2d-b566-b9e26017552f
КВ|9||78:31:0001219:3299|f0ea32b4-279a-47a5-bda0-da5b68ab3e64
КВ|10||78:31:0001219:3300|953595c8-c7d6-4c50-b112-08e62075034b
КВ|11||78:31:0001219:3301|24bd5df0-6870-4cdf-8e07-ea93f181af89
КВ|12||78:31:0001219:3302|68f7fb80-9384-49f0-b85a-4158ab6c39a2
КВ|13||78:31:0001219:3306|f3a3a981-a883-4f87-b4a6-0c7c9e0b2a1c
КВ|14||78:31:0001219:3307|08f70450-cff4-4ff9-8ffe-d80b9629237e
КВ|15||78:31:0001219:3308|09e87a2e-d8a0-4527-8613-4a2802c5c88a
КВ|16||78:31:0001219:3284|adcdeacb-aa8e-4775-854d-3000005a5825
КВ|17||78:31:0001219:3285|37f349de-354d-464e-8d8f-e89a3e58cbd8
КВ|18||78:31:0001219:3286|6893fc56-680a-4938-8547-f69d4e65c602
КВ|19||78:31:0001219:3289|da627a84-927c-449f-b103-a23bb1c79e29
КВ|20||78:31:0001219:3290|c6361c5a-9f59-4b72-8ee4-5d645385d66d
КВ|21||78:31:0001219:3291|2b91283a-2dd9-4176-bc64-aadb473a3ebc
КВ|22||78:31:0001219:3282|9c18a1e5-ed73-4844-90be-eb7c006bfeeb
КВ|23||78:31:0001219:3295|bfc61ee4-3263-4472-9ac4-ddc2eb76e98c
КВ|24||78:31:0001219:3296|15333a29-df89-4873-bb8f-7d36e330a2d7
КВ|25||78:31:0001219:3303|b46c43b3-cba4-42ca-9049-304b286c8aa0
КВ|26||78:31:0001219:3304|590a1e70-0b98-42a5-8c96-7daf29e293ba
КВ|27||78:31:0001219:3305|f9ce99e4-dd98-4927-b26d-f7fc4f40bf0f
КВ|28||78:31:0001219:3309|1779272b-0dde-47b2-97a4-95015c36606d
